Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,TB Polarity Score,TB Sentiment
4,give your skin a brighter look. but recommend use a good hydrate serum before apply this day creamnot moisturize the skin,CeraVe,"['brighter', 'recommend', 'hydrate', 'creamnot']",brighter recommend hydrate creamnot,0.0,neutral
4,"i live a pump on my daytime lotion, but it a little heavy for a lotion and leaves my skin a little dry.spf factor",CeraVe,"['live', 'daytime', 'heavy', 'leaves', 'dry spf', 'factor']",live daytime heavy leaf dry spf factor,-0.043434343434343436,negative
4,i assume this is efficient as a sun screen but not so much as a moisturizer. too thick fad an everyday moisturizer.thick and difficult to smooth in,CeraVe,"['assume', 'efficient', 'screen', 'not', 'fad', 'moisturizer thick', 'difficult', 'smooth']",assume efficient screen not fad moisturizer thick difficult smooth,-0.13333333333333333,negative
4,really have to rub it in so it doesn't resemble clown makeup. but it works. maybe i'm using too much? not great with my liquid foundation (clinique) so i don't recommend it as a base. but it protects and helps keep my face moisturized. 4 stars.zinc-y thick,CeraVe,"['nt', 'resemble', 'clown', 'not', 'liquid', 'foundation', 'clinique', 'nt', 'recommend', 'base', 'protects', 'helps', 'stars zincy']",nt resemble clown not liquid foundation clinique nt recommend base protects help stars zincy,-0.8,negative
4,good quality but makes my face appear pastey lookinghigh quality,CeraVe,"['quality', 'pastey', 'lookinghigh', 'quality']",quality pastey lookinghigh quality,0.0,neutral
4,leaves a white cask and box look oldleaves white cask,CeraVe,"['leaves', 'cask', 'oldleaves', 'cask']",leaf cask oldleaves cask,0.0,neutral
5,this moisturizer/sunblock is great! it contains zinc but is lightweight once applied.lightweight!,CeraVe,"['moisturizersunblock', 'zinc', 'lightweight', 'applied lightweight']",moisturizersunblock zinc lightweight applied lightweight,0.0,neutral
5,works well. softens skingood moisturizer for face,CeraVe,"['softens', 'skingood']",softens skingood,0.0,neutral
5,you can never go wrong with la roche products. works good!la roche retinol,La Roche-Posay,"['wrong', 'roche', 'products', 'roche']",wrong roche product roche,-0.5,negative
4,"cerave is a good product.  my dermatologist suggested using the [body] cream for my sensitive skin years ago.  i've been using the eye cream for quite some time now and have noticed that it really does reduce the puffiness under my eyes, and lessens the wrinkles of my crows feet.  it's fragrance free and doesn't feel greasy.the eyes have it!",CeraVe,"['suggested', 'eyes', 'lessens', 'wrinkles', 'crows', 'feet', 'nt', 'greasy the', 'eyes']",suggested eye lessens wrinkle crow foot nt greasy the eye,0.0,neutral
4,"i got this cause i had really sunken under eyes and my eye bags were really dark in appearance. i just started my first 9-5 and could not work staring at my eye bags during my zoom meetings. i really feel like this cream helped with the darkness and puffiness around my eyes. i’m buying my second tube rn! only 4 stars because it could help a little more with reducing puffiness, but it def helped with the darknessi see improvement",CeraVe,"['sunken', 'eyes', 'bags', 'dark', 'appearance', 'not', 'staring', 'bags', 'zoom', 'meetings', 'helped', 'darkness', 'eyes', 'buying', 'rn', 'stars', 'reducing', 'def', 'helped', 'darknessi']",sunken eye bag dark appearance not staring bag zoom meeting helped darkness eye buying rn star reducing def helped darknessi,-0.15,negative
4,"box and tube were fine. my issue is the description on the site said ""1.5"" ounce. i was sent  "".5"" ounce.for convenience, i was expecting a longer tube. the price i paid is the same as walmart and target.wrong product description.",CeraVe,"['fine', ' ', 'ounce', 'ounce for', 'convenience', 'expecting', 'paid', 'walmart', 'target wrong']",fine   ounce ounce for convenience expecting paid walmart target wrong,-0.04166666666666666,negative
4,good value for money but i don't feel like it was as affective as i had hoped so will be looking for another brand to try once this is donegood value for money,CeraVe,"['money', 'nt', 'affective', 'hoped', 'donegood', 'money']",money nt affective hoped donegood money,0.0,neutral
4,this is good for hydration. it didn't do much for texture on its own. didn't touch my under eye bags.hydrates well,CeraVe,"['hydration', 'nt', 'nt', 'touch', 'bags hydrates']",hydration nt nt touch bags hydrates,0.0,neutral
4,i think it does the job not the best eye cream but it works for the time beingdoes the job,CeraVe,"['job', 'not', 'beingdoes', 'job']",job not beingdoes job,0.0,neutral
5,"this eye cream really works. also, i am not concerned with getting it near my eyes, it does not cause burning, itching or swelling of my skin.i see improvement already",CeraVe,"['not', 'concerned', 'eyes', 'not', 'burning', 'itching', 'swelling', 'skin i']",not concerned eye not burning itching swelling skin i,0.0,neutral
5,this item is giving great results - i’m 68 yrs oldeye wrinkles,CeraVe,"['item', 'yrs', 'oldeye', 'wrinkles']",item yr oldeye wrinkle,0.0,neutral
5,i arrive in good condition and for the price it is very good quality..,CeraVe,"['arrive', 'condition', 'quality']",arrive condition quality,0.0,neutral
5,good productthe product page labeled 1.5 oz,CeraVe,"['productthe', 'labeled', ' ', 'oz']",productthe labeled   oz,0.0,neutral
5,takes care of those crow's feetall the right ingredients,CeraVe,"['takes', 'crow', 'feetall', 'ingredients']",take crow feetall ingredient,0.0,neutral
5,"i was disappointed when i got the package. the page says it's 1.5 oz when in fact, it is only .5. other that that, it feels good so i'll see if it makes a difference.less than i thought",CeraVe,"['disappointed', 'package', ' ', 'oz', 'feels', 'difference less']",disappointed package   oz feel difference less,-0.4583333333333333,negative
5,very goodcerave eye cream,CeraVe,['goodcerave'],goodcerave,0.0,neutral
5,eye cream for lines and wrinkles under eyenighttime cream,CeraVe,"['lines', 'wrinkles', 'eyenighttime']",line wrinkle eyenighttime,0.0,neutral
5,i carry this in my purseeasy to use,CeraVe,"['carry', 'purseeasy']",carry purseeasy,0.0,neutral
5,"haven’t used yet, but have always had luck with other cerave products.cerave eye cream",CeraVe,"['luck', 'products cerave']",luck products cerave,0.0,neutral
5,"i've seen improvement after the first use, a week later my dark circles are gone. i don't know if this is temporary or permanent, doesn't really matter to me as long as i have this eye cream!!!what the heck",La Roche-Posay,"['dark', 'circles', 'nt', 'temporary', 'permanent', 'nt', 'matter', 'heck']",dark circle nt temporary permanent nt matter heck,-0.15,negative
5,"bought this dark circles eye cream, and now my under-eye bags think they're on vacation. applied it, and suddenly my circles are plotting world domination – of looking fabulous! this cream is so transformative; it's like my eyes went to a spa retreat. if ""looking well-rested"" were an olympic sport, my eyes would be gold medalists. move over, sandman; my dark circles eye cream just turned my eyes into the celebrities of the face. concealing circles and revealing a newfound zest for life – it's the ultimate eye-opener!dark circle",La Roche-Posay,"['dark', 'circles', 'undereye', 'bags', 'vacation', 'applied', 'suddenly', 'circles', 'plotting', 'domination', 'fabulous', 'transformative', 'eyes', 'spa', 'retreat', 'wellrested', 'olympic', 'sport', 'eyes', 'gold', 'medalists', 'sandman', 'dark', 'circles', 'eyes', 'celebrities', 'concealing', 'circles', 'revealing', 'newfound', 'zest', 'life', 'ultimate', 'eyeopener', 'dark', 'circle']",dark circle undereye bag vacation applied suddenly circle plotting domination fabulous transformative eye spa retreat wellrested olympic sport eye gold medalist sandman dark circle eye celebrity concealing circle revealing newfound zest life ultimate eyeopener dark circle,-0.008333333333333331,negative
5,been using this product for a week and i see improvementunder eyes,La Roche-Posay,"['improvementunder', 'eyes']",improvementunder eye,0.0,neutral
5,my dark circles are getting lighter!works!,La Roche-Posay,"['dark', 'circles', 'lighter']",dark circle lighter,-0.15,negative
4,doesn't moisturize as good as the night cream.  i'll probably buy it again if i can't find another product.doesn't moisturize as food.,CeraVe,"['nt', 'nt', 'product does', 'nt', 'food']",nt nt product does nt food,0.0,neutral
4,my first time using this productgood,CeraVe,['productgood'],productgood,0.0,neutral
4,"i've used several retinol creams/serums, and i rank this as good but not great. there are better ones out there and less costly per unit. that said, you really can't go wrong with cerave.good retinol serum",CeraVe,"['creamsserums', 'rank', 'not', 'costly', 'unit', 'nt', 'wrong', 'cerave good']",creamsserums rank not costly unit nt wrong cerave good,-0.20000000000000004,negative
4,when i first saw the product i thought it wasn’t going to last long. a little goes a long way! not sure of effectiveness yet as it takes time to see resultslittle goes a long way,CeraVe,"['not', 'effectiveness', 'takes', 'resultslittle']",not effectiveness take resultslittle,0.0,neutral
4,"the media could not be loaded.
                



 cerave es muy buena marcabuenos",CeraVe,"['media', 'not', 'loaded', 'muy', 'buena', 'marcabuenos']",medium not loaded muy buena marcabuenos,0.0,neutral
5,"this product is a total game changer! as a woman getting closer to 40, it was time for me to start taking better care of my skin! when i ordered this, i wasn't sure of the results.  well, i was shocked at how quickly it started working and how smooth my skin was!! fine lines and wrinkles started lessening within 3 days of using this product!!i highly recommend this product, especially due to price and results! you won't be disappointed!!a top pick for skincare!",CeraVe,"['total', 'game', 'changer', 'woman', 'closer', 'start', 'nt', 'shocked', 'smooth', 'fine', 'lines', 'wrinkles', 'lessening', 'days', 'highly', 'recommend', 'wo', 'nt', 'disappointed', 'pick']",total game changer woman closer start nt shocked smooth fine line wrinkle lessening day highly recommend wo nt disappointed pick,-0.12476190476190477,negative
5,"i’ve been saying this cream daily and notice a difference in my skin texture, i’ve even gotten complimentsthis works",CeraVe,"['notice', 'complimentsthis']",notice complimentsthis,0.0,neutral
5,like the feelworks well,CeraVe,['feelworks'],feelworks,0.0,neutral
5,packaged wellappearance,CeraVe,"['packaged', 'wellappearance']",packaged wellappearance,0.0,neutral
5,really don’t notice any differencefine,CeraVe,"['notice', 'differencefine']",notice differencefine,0.0,neutral
5,i found my package. delivered to wrong address.product great. delivery not so,CeraVe,"['package', 'delivered', 'wrong', 'address product', 'delivery', 'not']",package delivered wrong address product delivery not,-0.5,negative
5,"the media could not be loaded.
                



 good productdelivered on time and well packed",CeraVe,"['media', 'not', 'loaded', 'productdelivered', 'packed']",medium not loaded productdelivered packed,0.0,neutral
5,good stuffgood stuff,CeraVe,['stuffgood'],stuffgood,0.0,neutral
4,looking forward to resultsgood product,La Roche-Posay,['resultsgood'],resultsgood,0.0,neutral
5,it truly helps with skin lines and skin evenessawesome results,La Roche-Posay,"['helps', 'lines', 'evenessawesome']",help line evenessawesome,0.0,neutral
5,the product arrived in great conditions and it’s exactly what my dermatologist told me it would do to my skin. it really helps with wrinklesexactly what i ordered,La Roche-Posay,"['arrived', 'conditions', 'told', 'helps', 'wrinklesexactly']",arrived condition told help wrinklesexactly,0.0,neutral
5,"postpartum had my face looking horrible, but i’ve been using this for 2 months now and my face is glowing again! i love it!my face is glowing again",La Roche-Posay,"['postpartum', 'horrible', 'months', 'glowing', 'love', 'glowing']",postpartum horrible month glowing love glowing,-0.25,negative
4,"i've been struggling with breakouts for a long time and ever since i've been sticking to my skin routine, i only get a lil breakout when my sister comes by every month(feels like she's been doing this all my life :)).it's a really good face wash and gets rid of dirt and oils. just moisturize afteryou should let it stay on for the time as directed for best resultsgreat product",CeraVe,"['struggling', 'breakouts', 'sticking', 'lil', 'breakout', 'sister', 'feels', 'life', 'rid', 'dirt', 'oils', 'afteryou', 'stay', 'directed', 'resultsgreat']",struggling breakout sticking lil breakout sister feel life rid dirt oil afteryou stay directed resultsgreat,0.0,neutral
4,i like it because it was cheaper at the time i thought i needed it. i did use it a couple times but it was not what i wanted.it's okay,CeraVe,"['cheaper', 'couple', 'times', 'not', 'wanted it']",cheaper couple time not wanted it,0.0,neutral
4,"i like this facial cleanser, but it can be a little drying. i use a cerave daily moisturizer after washing.recommended by my dermatologist",CeraVe,['washing recommended'],washing recommended,0.0,neutral
4,great productlove it,CeraVe,['productlove'],productlove,0.0,neutral
5,"i keep coming back to this unassuming cleanser every time my skin gets the winter blues. for reference:i have oily, combination, with dry patches (overusing tretinoin 0.1) skin and i love heavy skincare during cold days that you can actually feel on your skin like a fuzzy blanket vs the jelly texture creams that soak into my skin and don’t add extra moisture and protection to the dermis. so i use embryolisse lait crème concentre and about 3 years ago tried this cleanser as i felt that skin was getting more mature (32) and less oily, add all the torture and assault i’ve put it through the years of peelings, scrubs, masks, questionable treatments and recently tretinoin, so i started switching to gentler products, taking a page from french skincare routine, the gentler and simpler—the better.i randomly picked this cleanser because it’s one of the top dermatologist-recommended cleansers for sensitive skin. i tried it for a few days and i hated it, it has no suds, no lather, no squeaky feeling. so i did with it what i did with other hated products—i put it onto the corner of my bathtub, behind the shower curtain, where all of my unused or hated product went, before eventually, going into the trash can. but, after a year or so i decided to give it another try after seeing the outpouring love for the product from youtube derms. and i decided to actually give it a try. because you know, your skin goes through cycles and every cycle (skin cell turnover) is about 3 weeks, so when starting a new product give it a few weeks to work unless you have allergic reaction, you should stop immediately.after trying a few weeks i loved it, my skin got used to it and while using tretinoin and light peeling treatments my skin never felt better. it would get very oily at first but my glands eventually adjusted and produced less sebum. my skin felt so clean and soft, no need to jump out of shower to slab cream on my face before it fully dries and feels like sahara desert. it really adds that extra layer of moisture and protection to your skin that i know my skin can use during the colder months. i never had any breakouts while using it or irritations. it soothes my tret abused skin and heals it overnight.the only thing about this product you should remember, it doesn’t remove makeup, i use doable-cleansing always so it doesn’t bother me. i usually use a cleansing oil, then wash it off, pat a little dry so i can work this cleansing cream throughly and it feels heavenly. i’m used to it now not lathering and i’m fine with it. you can massage you face while you’re cleaning it and give yourself a mini spa treatment, it’s worthwhile and never will irritate your skin. i’m a convert believer!skincare staple for a reason",CeraVe,"['coming', 'unassuming', 'winter', 'blues', 'reference', 'combination', 'patches', 'overusing', 'tretinoin', ' ', 'love', 'heavy', 'cold', 'days', 'fuzzy', 'blanket', 'jelly', 'creams', 'soak', 'add', 'extra', 'dermis', 'embryolisse', 'lait', 'crme', 'concentre', 'mature', 'add', 'torture', 'assault', 'peelings', 'scrubs', 'masks', 'questionable', 'treatments', 'tretinoin', 'switching', 'gentler', 'products', 'french', 'gentler', 'simplerthe', 'better i', 'randomly', 'picked', 'dermatologistrecommended', 'cleansers', 'days', 'hated', 'suds', 'lather', 'squeaky', 'hated', 'productsi', 'corner', 'bathtub', 'shower', 'curtain', 'unused', 'hated', 'eventually', 'trash', 'decided', 'outpouring', 'love', 'youtube', 'derms', 'decided', 'cycles', 'cycle', 'cell', 'turnover', 'weeks', 'starting', 'weeks', 'allergic', 'reaction', 'immediately after', 'weeks', 'loved', 'tretinoin', 'light', 'peeling', 'treatments', 'glands', 'eventually', 'adjusted', 'produced', 'sebum', 'clean', 'soft', 'jump', 'shower', 'slab', 'dries', 'feels', 'sahara', 'desert', 'adds', 'extra', 'layer', 'colder', 'months', 'breakouts', 'irritations', 'soothes', 'tret', 'abused', 'heals', 'overnight the', 'remember', 'remove', 'doablecleansing', 'bother', 'cleansing', 'pat', 'cleansing', 'throughly', 'feels', 'heavenly', 'not', 'lathering', 'fine', 'massage', 'cleaning', 'mini', 'spa', 'treatment', 'worthwhile', 'irritate', 'convert', 'believer', 'staple', 'reason']",coming unassuming winter blue reference combination patch overusing tretinoin   love heavy cold day fuzzy blanket jelly cream soak add extra dermis embryolisse lait crme concentre mature add torture assault peeling scrub mask questionable treatment tretinoin switching gentler product french gentler simplerthe better i randomly picked dermatologistrecommended cleanser day hated suds lather squeaky hated productsi corner bathtub shower curtain unused hated eventually trash decided outpouring love youtube derms decided cycle cycle cell turnover week starting week allergic reaction immediately after week loved tretinoin light peeling treatment gland eventually adjusted produced sebum clean soft jump shower slab dry feel sahara desert add extra layer colder month breakout irritation soothes tret abused heals overnight the remember remove doablecleansing bother cleansing pat cleansing throughly feel heavenly not lathering fine massage cleaning mini spa treatment worthwhile irritate convert believer staple reason,-0.02101449275362319,negative
5,this if my fav recommend by me dermatologist.i don’t have the foam one but they do sell that one.i usually wash my face at night and wipe with a towel but morning just use it to wash my facefav,CeraVe,"['fav', 'recommend', 'dermatologist i', 'sell', 'one i', 'wipe', 'towel', 'facefav']",fav recommend dermatologist i sell one i wipe towel facefav,0.0,neutral
5,"i’ll start by saying i have only ever used drug store face washes, but i’ve tried just about all of them and this is by far the best brand and i will be sticking with this one for a long time! i’ve bought their moisturizer too, but high is also the best i’ve found. my skin gets dry in winter, is somewhat sensitive, and prone to  clogged pores and small breakouts. most products seem to only help with one of these issues and make the others worse, this is the only face wash i’ve found that balances everything out and my skin looks better than it ever has. my only caveat would be to use an additional product for makeup removal, as this isn’t the best at removing makeupbest face wash i’ve ever used",CeraVe,"['start', 'drug', 'store', 'washes', 'sticking', 'winter', 'prone', 'clogged', 'pores', 'breakouts', 'products', 'issues', 'worse', 'balances', 'caveat', 'additional', 'removal', 'removing', 'makeupbest']",start drug store wash sticking winter prone clogged pore breakout product issue worse balance caveat additional removal removing makeupbest,-0.4,negative
5,"best facial wash i’ve ever used . even over the high priced ones .leaves skin soft and feeling clean without the tightness others leaves your skin , a moisturizer is not needed after using this cleanser .  back in the day superb product .  better than even the philosophy products .  at more than half the cost .best",CeraVe,"['priced', 'leaves', 'soft', 'clean', 'tightness', 'leaves', 'not', 'superb', 'philosophy', 'products', 'cost']",priced leaf soft clean tightness leaf not superb philosophy product cost,-0.011111111111111108,negative
5,"this is my go to product for washing my face. there is no fragrance and that is something i appreciate, and also takes a very small amount to do the job.hydrating face wash",CeraVe,"['washing', 'takes', 'job hydrating']",washing take job hydrating,0.0,neutral
5,"i was actually using so very expensive face wash on my face, and decided to use something cheaper to see how it worked. well cerave was just what i was looking for, and it even works better than the expensive stuff. thank you amazon.cerave face wash",CeraVe,"['expensive', 'decided', 'cheaper', 'expensive', 'amazon cerave']",expensive decided cheaper expensive amazon cerave,-0.5,negative
5,i’ve had many cleansers including expensive ones that are included in kid with moisturizers.  always go be ack to cerave!!!only facial wash for me!,CeraVe,"['cleansers', 'including', 'expensive', 'included', 'kid', 'ack']",cleanser including expensive included kid ack,-0.5,negative
5,use everday the boss i meanboss wants,CeraVe,"['everday', 'boss', 'meanboss']",everday bos meanboss,0.0,neutral
5,works great as a cleanser and doe not make skin dry. really like that its fragrance free since i am sensitive to some commercial scents.its fragrance free,CeraVe,"['doe', 'not', 'commercial', 'scents its']",doe not commercial scents its,0.0,neutral
5,in jamaica its for $6000 baby where am i to get that money from🤣 product good and value for moneycleanser,CeraVe,"['jamaica', 'baby', 'money', 'moneycleanser']",jamaica baby money moneycleanser,0.0,neutral
5,cleaned my facelove it,CeraVe,"['cleaned', 'facelove']",cleaned facelove,0.0,neutral
5,great texturevery good,CeraVe,['texturevery'],texturevery,0.0,neutral
5,great cleanser. save your big money for other products.dr. recommended!!,CeraVe,"['save', 'money', 'products dr', 'recommended']",save money products dr recommended,0.0,neutral
5,"great facial cleanser, have been using it for more than a year and it’s a great cleanser.works great",CeraVe,['cleanser works'],cleanser works,0.0,neutral
5,"great product. i have aging, very dry complexion. this works better than the very expensive products i was using!!great product",CeraVe,"['aging', 'complexion', 'expensive', 'products']",aging complexion expensive product,-0.5,negative
5,"good as cleanser, but make sure to leave it on for several minute before washing it off. all cleanser dry your skin, but this feels not as drying as other brands.feel more soothing and not as drying compared to other brands",CeraVe,"['minute', 'washing', 'feels', 'not', 'brands feel', 'soothing', 'not', 'compared', 'brands']",minute washing feel not brands feel soothing not compared brand,0.0,neutral
5,removes my makeup every time. repurchase and have been using it for yearsnever irritating,CeraVe,"['removes', 'repurchase', 'yearsnever', 'irritating']",remove repurchase yearsnever irritating,-0.4,negative
5,works great for dry skin.  it doesn’t feel cracked and stiff after a use in the shower.  would buy again.  great productperfect for dry skin,CeraVe,"['cracked', 'stiff', 'shower', 'productperfect']",cracked stiff shower productperfect,-0.21428571428571427,negative
5,my facedermatologist approved,CeraVe,"['facedermatologist', 'approved']",facedermatologist approved,0.0,neutral
5,started using this years ago for my dry skin.  it’s a winner!the best for my dry skin,CeraVe,['winner'],winner,0.0,neutral
5,product is a good size and applies easilynice product,CeraVe,"['size', 'applies', 'easilynice']",size applies easilynice,0.0,neutral
5,does not foam and feels halfway between a cream cleanser and a gel cleansergreat for sensitive skin,CeraVe,"['not', 'feels', 'halfway', 'cleansergreat']",not feel halfway cleansergreat,0.0,neutral
5,🤍exactly what’s expected,CeraVe,['expected'],expected,-0.1,negative
5,maybe because i’m sixty.? just dried my face outnot a fan,CeraVe,"['dried', 'outnot', 'fan']",dried outnot fan,-0.2,negative
5,same quality as a drug store onesquality,CeraVe,"['quality', 'drug', 'store', 'onesquality']",quality drug store onesquality,0.0,neutral
4,"i think it all depends on your skin type. i have combination skin, and typically use the cleanser for it, but in the winter my skin leans more dry. i thought i’d give this a shot and see if it helps, but it’s not the right one for me. this is a really gentle cleanser, and i think it would be great for someone with dry skin!it’s okay.",La Roche-Posay,"['depends', 'type', 'combination', 'typically', 'winter', 'leans', 'shot', 'helps', 'not', 'gentle']",depends type combination typically winter lean shot help not gentle,-0.13333333333333333,negative
4,"my face feels cleaner, and it doesn't appear to dry out the skin. plus, i only need to use a small amount, so it will last a long time.so far good !",La Roche-Posay,"['feels', 'cleaner', 'nt', 'time so']",feel cleaner nt time so,0.0,neutral
4,it’s lightweight & rinses off easylike it,La Roche-Posay,"['lightweight', 'rinses', 'easylike']",lightweight rinse easylike,0.0,neutral
4,"the media could not be loaded.
                



i was very excited to used the product and order same day delivery and when it arrived the top was broken.poor delivery.",La Roche-Posay,"['media', 'not', 'loaded', 'excited', 'delivery', 'arrived', 'broken poor', 'delivery']",medium not loaded excited delivery arrived broken poor delivery,-0.1416666666666667,negative
5,"i’ve been using this product for about six months now and it has done my dry skin, right!for dry skin",La Roche-Posay,['months'],month,0.0,neutral
5,wow wow wow.......my shirt no longer smells like lapidary machine oil lubricant....i highly recommend this product....really took away the bad smell on my shirtfantastic product,La Roche-Posay,"['wow', 'wow', 'wow', 'shirt', 'smells', 'lapidary', 'machine', 'lubricant', 'highly', 'recommend', 'bad', 'shirtfantastic']",wow wow wow shirt smell lapidary machine lubricant highly recommend bad shirtfantastic,-0.04799999999999995,negative
5,yeeeesssss get itthe truth,La Roche-Posay,"['yeeeesssss', 'itthe', 'truth']",yeeeesssss itthe truth,0.0,neutral
5,great product removes make up and leaves skin moistdoesn't leave ur skin dry,La Roche-Posay,"['removes', 'leaves', 'moistdoes', 'nt', 'ur']",remove leaf moistdoes nt ur,0.0,neutral
5,"i'll never use anything else for regular facewash again. so good, it's my go-to brand for all steps.a step-up from cerave",La Roche-Posay,"['regular', 'facewash', 'goto', 'steps a', 'stepup']",regular facewash goto steps a stepup,0.0,neutral
5,i can tell a difference in my skin from using face wash pores have minimized around eyesgreat skincare product,La Roche-Posay,"['pores', 'minimized', 'eyesgreat']",pore minimized eyesgreat,0.0,neutral
5,my dermatologist recommended me this brand and my skin has never looked so good!recommend by my dermatologist,La Roche-Posay,"['recommended', 'looked', 'recommend']",recommended looked recommend,0.0,neutral
5,felt a little burn but beauty is painlove,La Roche-Posay,"['burn', 'beauty', 'painlove']",burn beauty painlove,0.0,neutral
5,wife told me to buy so i bought. wife said it is good so i say it is good. wife tells me to do the dishes so i do the dishes. wife tells me to mow the lawn and i mow the lawn.wife said it is good,La Roche-Posay,"['wife', 'told', 'wife', 'wife', 'tells', 'dishes', 'dishes', 'wife', 'tells', 'mow', 'lawn', 'mow', 'lawn wife']",wife told wife wife tell dish dish wife tell mow lawn mow lawn wife,0.0,neutral
5,i tried this cleanser in advice from a family member . it is so moisturizing. this is my new cleanser .the best cleanser in my opinion,La Roche-Posay,"['advice', 'family', 'opinion']",advice family opinion,0.0,neutral
5,"i leave this in the shower and it is great - i don't break out, it is so moisturizing and no scent!great face wash!",La Roche-Posay,"['shower', 'nt', 'break']",shower nt break,0.0,neutral
5,very good quality. good price.i recommend it.,La Roche-Posay,"['quality', 'price i', 'recommend']",quality price i recommend,0.0,neutral
4,at my age dry scaly skin is a curse but this cerave seems to work quite wellyou get what you pay for,CeraVe,"['scaly', 'curse', 'wellyou', 'pay']",scaly curse wellyou pay,0.0,neutral
4,this keeps my winter combo skin well moisturized and balanced. it wears well under a full face of makeup and lasts all day.nourishing on winter combo skin.,CeraVe,"['winter', 'combo', 'balanced', 'wears', 'lasts', 'day nourishing', 'winter', 'combo']",winter combo balanced wear last day nourishing winter combo,0.0,neutral
4,it's an average lotion overall but it does leave a strange smell for a couple of seconds and i have to apply it twice to my face since i have dry skin.leaves a strange smell,CeraVe,"['average', 'strange', 'couple', 'skin leaves', 'strange']",average strange couple skin leaves strange,-0.08333333333333333,negative
4,very beneficial for oily skinvery beneficial for oily skin,CeraVe,"['beneficial', 'skinvery', 'beneficial']",beneficial skinvery beneficial,0.0,neutral
4,"love the lotion, but the pump is very difficult to loosen to dispense lotion.pump from hades",CeraVe,"['love', 'difficult', 'loosen', 'dispense', 'lotion pump', 'hades']",love difficult loosen dispense lotion pump hades,0.0,neutral
4,"this is the second or third time the lotion was all over the other products in the box. the little clip falls off and the products must move the pump to the on position. what a mess. product is great, not the messit makes when shipped. it should be wrapped in plastic or a better off clip!packaging is the issue",CeraVe,"['products', 'clip', 'falls', 'products', 'position', 'mess', 'not', 'messit', 'shipped', 'wrapped', 'plastic', 'clip']",product clip fall product position mess not messit shipped wrapped plastic clip,-0.175,negative
4,"i will start by saying that i use this on my face, knowing it is not the cerave moisturizer made specifically for your face as this is much cheaper and you get much more product. this product moisturizes very well and was the only thing that did not cause me to breakout, and also got rid of my nose having dry spots and being flaky, i did not buy this product for that but it did fix it. now that i have found this works for me i will probably not try out another one. i use it after every time that i wash my face.the only moisturizer that will work for my sensitive skin",CeraVe,"['start', 'knowing', 'not', 'cheaper', 'not', 'breakout', 'rid', 'nose', 'spots', 'flaky', 'not', 'not', 'face the']",start knowing not cheaper not breakout rid nose spot flaky not not face the,0.0,neutral
4,works great! i use it at night before bed on top of my other skincare products. it dries down fairly quickly without an oily finishlove this stuff. it’s basic but great,CeraVe,"['bed', 'products', 'dries', 'finishlove', 'basic']",bed product dry finishlove basic,-0.033333333333333326,negative
4,"i wash my hands 10,000 times a day. my hands break out and break down. my hands crack open and bleed. but this lotion is soothing and helps my painful hands.i love this lotion",CeraVe,"['hands', ' ', 'times', 'hands', 'break', 'break', 'hands', 'crack', 'bleed', 'soothing', 'helps', 'painful', 'hands i', 'love']",hand   time hand break break hand crack bleed soothing help painful hands i love,-0.09999999999999998,negative
4,i used it to moisturize my body after bathing.  very good feeling after using it.a very good choice.,CeraVe,"['bathing', 'it a', 'choice']",bathing it a choice,0.0,neutral
4,"not greasy when done, that’s the big one for me!great skin lotion",CeraVe,"['not', 'greasy']",not greasy,0.0,neutral
4,"doesn’t smell like some other people were saying, however i cant seem to find the niacinamide in the ingredients. i purchased this specifically for the niacinamide. still a good quality moisturizer, but if it doesn’t have that ingredient then i have no reason to spend $17 on just a decent moisturizer.niacinamide missing?",CeraVe,"['niacinamide', 'ingredients', 'niacinamide', 'quality', 'reason', 'spend', 'decent', 'moisturizer niacinamide', 'missing']",niacinamide ingredient niacinamide quality reason spend decent moisturizer niacinamide missing,-0.016666666666666677,negative
4,got this for my dry skin and haven’t been itchy sincepretty good,CeraVe,"['itchy', 'sincepretty']",itchy sincepretty,0.0,neutral
4,this is from my husband:  he has psoriasis and uses this product all day.relieves dryness and itching.,CeraVe,"['husband', 'psoriasis', 'day relieves', 'dryness', 'itching']",husband psoriasis day relieves dryness itching,0.0,neutral
4,i e always had problems keeping my skin moisturized  but cerave moisturized my skin from the first application subtle no scent scentthis is the answer for super dry skin,CeraVe,"['keeping', 'application', 'subtle', 'scentthis', 'answer', 'super']",keeping application subtle scentthis answer super,0.0,neutral
4,"the good thing about this product is it's fragrance-free, but i have not really seen any difference in my skin.odorless",CeraVe,"['fragrancefree', 'not', 'skin odorless']",fragrancefree not skin odorless,0.0,neutral
4,it arrived broken but still usable.it works ok on my skin but after 30 minutes maybe an hr my skin feels dry again. i can tell it’s improved my skin though. i really like gold bond diabetics lotion seems to really keep you moisturized.works ok just depends,CeraVe,"['arrived', 'broken', 'usable it', 'minutes', 'feels', 'improved', 'gold', 'bond', 'diabetics', 'moisturized works', 'depends']",arrived broken usable it minute feel improved gold bond diabetic moisturized works depends,-0.4,negative
4,likereally does a good job,CeraVe,"['likereally', 'job']",likereally job,0.0,neutral
4,great as a moisturizerno more dry skin,CeraVe,['moisturizerno'],moisturizerno,0.0,neutral
