Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,TB Polarity Score,TB Sentiment
1,"i really wanted to love this! i tried using it at different times of day, and with different product combinations, but it always left a sticky residue on my skin. unfortunately it is going to be returned!leaves skin sticky!!",La Roche-Posay,"['love', 'times', 'combinations', 'left', 'sticky', 'residue', 'returned', 'leaves', 'sticky']",love time combination left sticky residue returned leaf sticky,0.25,positive
1,the product came out of the box and unsealedhow can i be sure that the product is original?that's about the packaging,La Roche-Posay,"['unsealedhow', 'original']",unsealedhow original,0.375,positive
1,"really not crazy about this product. the scent is very strong - not sure if i’m reacting badly to the fragrance or something else, but it causes my face to become itchy after application and has caused a series of break outs. i do not normally have problems with acne.not for me",La Roche-Posay,"['not', 'crazy', 'strong', 'not', 'reacting', 'badly', 'itchy', 'application', 'caused', 'series', 'break', 'outs', 'not', 'acne not']",not crazy strong not reacting badly itchy application caused series break out not acne not,0.011111111111111146,positive
1,the product came open and unsealed leading me to question its qualityproduct came unsealed and open,La Roche-Posay,"['unsealed', 'leading', 'question', 'qualityproduct', 'unsealed']",unsealed leading question qualityproduct unsealed,0.0,neutral
1,"the product came to  with an open box, the bottle was without a protective film. i don't know how to use it now. not sure about the quality of the productthe product came to  with an open box",La Roche-Posay,"['protective', 'film', 'nt', 'not', 'quality', 'productthe']",protective film nt not quality productthe,0.0,neutral
1,"so first off i want to say that i actually do think this product does what it says it does. my skin did look really smooth at first. i didn't realize it had perfume and alcohol in it though, and i had an allergic reaction around my eyes. i don't know how they can claim it's safe for sensitive skin. i have sensitive skin but i can handle most things. in general i really trust this brand so i am disappointed.warning fragrance and ethanol",La Roche-Posay,"['smooth', 'nt', 'realize', 'perfume', 'alcohol', 'allergic', 'reaction', 'eyes', 'nt', 'claim', 'safe', 'handle', 'trust', 'disappointed warning', 'ethanol']",smooth nt realize perfume alcohol allergic reaction eye nt claim safe handle trust disappointed warning ethanol,0.05000000000000001,positive
1,this coming broke.  please replace the same. thanksbroken,La Roche-Posay,"['coming', 'broke', 'replace', 'thanksbroken']",coming broke replace thanksbroken,0.0,neutral
1,"when i first purchased this serum from amazon, it smelled amazing and felt good on my skin. the original product should have a slightly sticky texture after you apply it. when i ordered a second time, the product smelled strongly of alcohol and was way more runny and liquid in texture compared to the original serum. save the hassle and just buy from the laroche website itself.inconsistent sellers",La Roche-Posay,"['amazon', 'smelled', 'amazing', 'original', 'sticky', 'smelled', 'alcohol', 'runny', 'liquid', 'compared', 'original', 'save', 'hassle', 'laroche', 'itself inconsistent', 'sellers']",amazon smelled amazing original sticky smelled alcohol runny liquid compared original save hassle laroche itself inconsistent seller,0.45,positive
1,i have allergic sensitivity to fragrances and this product is so highly fragrance that i cannot even have it on my facefragrance is so strong i cannot use this,La Roche-Posay,"['allergic', 'sensitivity', 'fragrances', 'highly', 'not', 'facefragrance', 'strong', 'not']",allergic sensitivity fragrance highly not facefragrance strong not,0.17666666666666664,positive
1,this product has a strong scent and is very sticky. i cannot use it.sticky and stinky,La Roche-Posay,"['strong', 'sticky', 'not', 'it sticky', 'stinky']",strong sticky not it sticky stinky,0.4333333333333333,positive
1,"package arrived, box inside was fine, but item had leaked or somehow come out of bottle - a gooey mess all over me and everything else in the vicinity….bottle half empty.. ugh!!!!a mess!",La Roche-Posay,"['package', 'arrived', 'fine', 'item', 'leaked', 'gooey', 'mess', 'vicinity bottle', 'ugh', 'mess']",package arrived fine item leaked gooey mess vicinity bottle ugh mess,0.022222222222222237,positive
1,"i really wanted to like this product, but the fragrance was far too strong to use and i needed to wash it off my face almost immediately.  i wish that it came in a fragrance-free version because it looked like a great addition to my skincare for the 10 minutes i could wear it.fragrance-free version please",La Roche-Posay,"['strong', 'fragrancefree', 'version', 'looked', 'addition', 'minutes', 'it fragrancefree', 'version']",strong fragrancefree version looked addition minute it fragrancefree version,0.4333333333333333,positive
1,"my product is not sealed appropriately. no seal on product box and no seal on the bottle itself. how are your consumers to know that the product is safe and has not been tampered with? is this normal? because of this, i am afraid to try this on my face, thus the one star rating.product not sealed!",La Roche-Posay,"['not', 'sealed', 'appropriately', 'seal', 'seal', 'consumers', 'safe', 'not', 'tampered', 'normal', 'afraid', 'star', 'rating product', 'not', 'sealed']",not sealed appropriately seal seal consumer safe not tampered normal afraid star rating product not sealed,0.13749999999999998,positive
1,"the box was mangled and the bottle looked like it had been tampered with, it was leakingproduct damaged",La Roche-Posay,"['mangled', 'looked', 'tampered', 'leakingproduct', 'damaged']",mangled looked tampered leakingproduct damaged,0.0,neutral
1,my title says it all.... i wish i had read more about it before spending all this moneyjust discovered that hyaluronic acid is a known presence in pancreatic tumors,La Roche-Posay,"['title', 'read', 'spending', 'moneyjust', 'discovered', 'hyaluronic', 'acid', 'presence', 'pancreatic', 'tumors']",title read spending moneyjust discovered hyaluronic acid presence pancreatic tumor,0.0,neutral
1,i love the product have used it for months but product is a glass bottle and came in a bag completely shatteredbad shipping great product,La Roche-Posay,"['love', 'months', 'glass', 'completely', 'shatteredbad', 'shipping']",love month glass completely shatteredbad shipping,0.3,positive
1,this is one of the most highly fragrances products i’ve ever tried. i wanted to love it but the smell was so overpowering that i had to stop using it. fragrance is the last ingredient but holy moly it’s overpowering. i would recommend glossier’s super bounce serum which is similar and fragrance free.heavily fragranced....! overpowering smell.,La Roche-Posay,"['highly', 'fragrances', 'products', 'love', 'overpowering', 'holy', 'moly', 'overpowering', 'recommend', 'glossier', 'super', 'bounce', 'free heavily', 'fragranced', 'overpowering']",highly fragrance product love overpowering holy moly overpowering recommend glossier super bounce free heavily fragranced overpowering,0.23866666666666672,positive
1,"im 48 and it did nothing for me , i had used skin ceuticals and it was fantastic so i had to bite the bullet and pay more for the product i knew worked. i was really hoping this one was similar but ut wasnt. nonot impressed",La Roche-Posay,"['ceuticals', 'fantastic', 'bite', 'bullet', 'pay', 'hoping', 'ut', 'nonot', 'impressed']",ceuticals fantastic bite bullet pay hoping ut nonot impressed,0.7,positive
1,"it arrived unsealed , open box (both bottles that were ordered) with the dropper falling out. returned merchandisehorribly packed",La Roche-Posay,"['arrived', 'unsealed', 'bottles', 'dropper', 'falling', 'returned', 'merchandisehorribly', 'packed']",arrived unsealed bottle dropper falling returned merchandisehorribly packed,0.0,neutral
2,"the smell is too strong. it leaves my face greasy. i read the reviews before purchasing, so i was really hoping i would love this stuff. it’s only been a few days since i got it. i will continue to use it in smaller amounts and not as often, i wanted to use 1x daily for best results. will update after several more weeks of use.not impressed",La Roche-Posay,"['strong', 'leaves', 'greasy', 'read', 'reviews', 'purchasing', 'hoping', 'love', 'days', 'continue', 'amounts', 'not', 'update', 'weeks', 'use not', 'impressed']",strong leaf greasy read review purchasing hoping love day continue amount not update week use not impressed,0.14444444444444446,positive
2,"first, i’d like to start by saying i love other la-roche posay products  in fact, i use their gentle hydrating cleanser and double repair moisturizer every single day.. however, my skin could not tolerate this serum. my skin burned, itched and even became so irritated that my neck broke out into a rash. i loved the texture of this product and honestly i wanted to love it but after minutes of applying it,  my skin was so itchy and irritated. i have rosacea and have been looking for a hyaluronic acid that is not irritating. unfortunately i will have to keep experimenting with other brands for a hyaluronic acid. i am very disappointed as this is one of my favorite brands. if you are sensitive to fragrance, or have the super sensitive type 2 rosacea, i do not recommend. i seen others who have rosacea mentioned this worked for them, however it does not work for everyone. i will be retuning.not good for sensitive rosacea skin.",La Roche-Posay,"['start', 'love', 'laroche', 'posay', 'products', 'gentle', 'double', 'repair', 'single', 'not', 'tolerate', 'burned', 'itched', 'irritated', 'neck', 'broke', 'rash', 'loved', 'love', 'minutes', 'itchy', 'irritated', 'rosacea', 'hyaluronic', 'acid', 'not', 'irritating', 'experimenting', 'brands', 'hyaluronic', 'acid', 'disappointed', 'favorite', 'brands', 'super', 'type', 'rosacea', 'not', 'recommend', 'rosacea', 'mentioned', 'not', 'retuning not', 'rosacea']",start love laroche posay product gentle double repair single not tolerate burned itched irritated neck broke rash loved love minute itchy irritated rosacea hyaluronic acid not irritating experimenting brand hyaluronic acid disappointed favorite brand super type rosacea not recommend rosacea mentioned not retuning not rosacea,0.2111904761904762,positive
2,"just received this product. of course no visible improvement yet to my skin because i have just started using it. the product smells nice just a little too strong. also, it leaves your skin feeling tacky/sticky.so far",La Roche-Posay,"['received', 'visible', 'smells', 'nice', 'strong', 'leaves', 'tackysticky so']",received visible smell nice strong leaf tackysticky so,0.5166666666666666,positive
2,unfortunately this product did not absorb into my skin. it also made my skin oily then tacky … had to wash off.too tacky,La Roche-Posay,"['not', 'absorb', 'tacky', 'off too', 'tacky']",not absorb tacky off too tacky,0.0,neutral
2,i have extremely dry skin and it’s definitely helping resolve that issue quickly. however my biggest issue with this is how strong the smell is. i don’t recommend it if you are sensitive to smellvery strong perfume smell,La Roche-Posay,"['extremely', 'helping', 'resolve', 'biggest', 'strong', 'recommend', 'smellvery', 'strong', 'perfume']",extremely helping resolve biggest strong recommend smellvery strong perfume,0.2472222222222222,positive
2,"the media could not be loaded.
                



 i do not recommend this for sensitive skin, after a week of use i got a rash with mini pimples (see video). the pimples went away ~3-4 days after i discontinue the serum.  i wanted to love this because the ha i usually use is very expensive. i think the culprit might be the fragrance use for the serum. so beware. i don’t even know what to do with the reminders.not for sensitive skin",La Roche-Posay,"['media', 'not', 'loaded', 'not', 'recommend', 'rash', 'mini', 'pimples', 'video', 'pimples', 'days', 'discontinue', 'love', 'ha', 'expensive', 'culprit', 'beware', 'reminders not']",medium not loaded not recommend rash mini pimple video pimple day discontinue love ha expensive culprit beware reminders not,0.0,neutral
2,this is not a review of the product!! but for the purchase itself. i just got my product in an open box. do i trust this product? noam i going to use it? nothanks but no thanks.open box,La Roche-Posay,"['not', 'purchase', 'trust', 'noam', 'nothanks', 'thanks open']",not purchase trust noam nothanks thanks open,0.1,positive
2,"this could be awesome but i can't stand the scent.  if this were scentless i'd go for it.  as it is, the smell is overpowering and i don't even have a great sense of smell.scent is way too strong!",La Roche-Posay,"['awesome', 'nt', 'stand', 'scentless', 'overpowering', 'nt', 'sense', 'smell scent', 'strong']",awesome nt stand scentless overpowering nt sense smell scent strong,0.7166666666666667,positive
2,"like everyone else has mentioned, these did come as if they've been open before, i would have returned them but i was dermarolling that night and don't own any other hyaluronic acid at home so i gave it a shot. it was good enough, didn't give me a rash or anything like others have mentioned, but it isn't something i'll ever buy again on here due to the shadyness of appearing like it was opened prior. also they sent me 3 instead of 1? wonder if this was to convince me i got a ""good deal"" and distract me from the fact they clearly appeared to have been opened. probably will toss out and buy something in store. would not recommend.wouldn't buy again but didn't give me a rash",La Roche-Posay,"['mentioned', 'returned', 'dermarolling', 'nt', 'hyaluronic', 'acid', 'shot', 'nt', 'rash', 'mentioned', 'nt', 'shadyness', 'appearing', 'prior', 'convince', 'deal', 'distract', 'appeared', 'toss', 'store', 'not', 'recommend would', 'nt', 'nt', 'rash']",mentioned returned dermarolling nt hyaluronic acid shot nt rash mentioned nt shadyness appearing prior convince deal distract appeared toss store not recommend would nt nt rash,0.0,neutral
2,caused me to breakout and very strong perfume smelldidn’t even finish the bottle,La Roche-Posay,"['caused', 'breakout', 'strong', 'perfume', 'smelldidn', 'finish']",caused breakout strong perfume smelldidn finish,0.4333333333333333,positive
2,"the texture and look of the product was fine, but the fragrance was overwhelming. i have other la roche posay products i love. cicaplast mains and lipikar triple repair both which have very little fragrance. i was not expecting how strong it was. i had to wash it off after an hour.too fragrant",La Roche-Posay,"['fine', 'overwhelming', 'roche', 'posay', 'products', 'love', 'cicaplast', 'mains', 'lipikar', 'triple', 'repair', 'not', 'expecting', 'strong', 'hour too', 'fragrant']",fine overwhelming roche posay product love cicaplast main lipikar triple repair not expecting strong hour too fragrant,0.4033333333333333,positive
2,"i really do like this brand. the cream cleanser is brilliant; super good feel & leaves the skin very smooth & soft. this product however i find to be strange in that it is so fragrant it resembles dollar store perfume. that is so interesting because nothing about a hyaluronic acid would suggest it needs fragrance for efficacy or even pleasantry so it leaves me scratching my head as to why this product needed perfume. my other reservation is: it sits on top of the skin in a tacky film. it doesn’t really absorb into the skin at all. potentially that tacky film is what leaves you looking dewy but at the expense of in my experience long lasting hydration & also pleasantness. lastly, all this brands products sold by the site arrive in damaged packaging and this one arrived with a ripped box and the dropper had thumb prints (which i sanitized before use). i don’t know, for $30 this is decent in appeal but i think the fragrance is super off putting & sticky feel is not cool. that’s my 2 cents.far too fragrant",La Roche-Posay,"['brilliant', 'super', 'leaves', 'smooth', 'soft', 'strange', 'fragrant', 'resembles', 'dollar', 'store', 'perfume', 'hyaluronic', 'acid', 'efficacy', 'pleasantry', 'leaves', 'scratching', 'head', 'perfume', 'reservation', 'sits', 'tacky', 'film', 'absorb', 'tacky', 'film', 'leaves', 'dewy', 'expense', 'experience', 'lasting', 'hydration', 'pleasantness', 'lastly', 'brands', 'products', 'sold', 'arrive', 'damaged', 'arrived', 'ripped', 'dropper', 'thumb', 'prints', 'sanitized', 'decent', 'appeal', 'super', 'putting', 'sticky', 'not', 'cool', 'cents far', 'fragrant']",brilliant super leaf smooth soft strange fragrant resembles dollar store perfume hyaluronic acid efficacy pleasantry leaf scratching head perfume reservation sits tacky film absorb tacky film leaf dewy expense experience lasting hydration pleasantness lastly brand product sold arrive damaged arrived ripped dropper thumb print sanitized decent appeal super putting sticky not cool cents far fragrant,0.1916666666666667,positive
2,"i love this brand, however the scent is very strong.scent is too strong",La Roche-Posay,"['love', 'strong scent', 'strong']",love strong scent strong,0.45555555555555555,positive
2,was like an instant drink of water for my skin. tested it on my wrist because i have sensitive skin. the fragrance in it really bothered me. glad i tested it on my wrist first.fragrance bothers me,La Roche-Posay,"['instant', 'drink', 'water', 'tested', 'wrist', 'bothered', 'glad', 'tested', 'wrist', 'first fragrance', 'bothers']",instant drink water tested wrist bothered glad tested wrist first fragrance bother,0.25,positive
2,"i loved the smell and wanted to like this product. i didn't feel it was especially moisturizing for someone with dry skin. if i tried to layer moisturizer under or over it then the product would just peel off of my face. will not be purchasing again.amazing scent, but experienced lots of peeling",La Roche-Posay,"['loved', 'nt', 'layer', 'peel', 'not', 'purchasing', 'again amazing', 'experienced', 'lots', 'peeling']",loved nt layer peel not purchasing again amazing experienced lot peeling,0.7000000000000001,positive
2,"the product it come in good condition.i have been using this serum during 3 weeks ( i have combination skin ) , but to be honest! i dont see nothing special on my face! maybe this serum dont work on my skin , how i expected as another serum that i used with hyaluronic acid!i only saw a little bit change , nothing else , but by the way i recommended because my mom has been using too and it work on her face ( she has a normal skin )because this serum provide hydration and you can feel your skin plumplingi have a line of expression near by my mouth and i see that this serum help me to hides this but not to much only a little bit!work but not to much!",La Roche-Posay,"['condition i', 'weeks', 'combination', 'honest', 'special', 'expected', 'hyaluronic', 'acid', 'change', 'recommended', 'mom', 'normal', 'provide', 'hydration', 'plumplingi', 'expression', 'mouth', 'hides', 'not', 'not']",condition i week combination honest special expected hyaluronic acid change recommended mom normal provide hydration plumplingi expression mouth hide not not,0.2517857142857143,positive
2,using it twice a day for 3 weeks now and have noticed no difference and leaves my face sticky.. dont recommend for what it worth.didn't see any difference,La Roche-Posay,"['weeks', 'leaves', 'sticky', 'recommend', 'worth did', 'nt']",week leaf sticky recommend worth did nt,0.3,positive
2,"product came opened no plastic seal around the bottle, but highly recommend finding this product elsewhere it does seem as though i received a sample possibly that was opened and used prior to use.came opened",La Roche-Posay,"['plastic', 'seal', 'highly', 'recommend', 'finding', 'received', 'sample', 'prior', 'use came']",plastic seal highly recommend finding received sample prior use came,0.08,positive
2,"yes it's a little sticky. it does dry well if applied at bedtime. 0one week in, hubby & me, see no changes.  mine didn't come with a dropper so i feel wasteful pouring it into my palm. how long until you see or feel a difference?where's the dropper??",La Roche-Posay,"['sticky', 'applied', 'bedtime', 'hubby', 'nt', 'dropper', 'wasteful', 'pouring', 'palm', 'dropper']",sticky applied bedtime hubby nt dropper wasteful pouring palm dropper,0.0,neutral
2,product arrived opened and used! the bottle is half way empty and when i opened the package the squeezer top was on the bottle and not the screw top. so gross!arrived used!!,La Roche-Posay,"['arrived', 'package', 'squeezer', 'not', 'screw', 'gross', 'arrived']",arrived package squeezer not screw gross arrived,0.0,neutral
2,"it was very sticky on my skin, it wouldn’t even soak in. i have sensitive skin & my skin was instantly red & hot to the touch after applying. the scent & the delivery process was fine but wouldn’t recommend of sensitive skinsticky & made my face hot to the touch",La Roche-Posay,"['sticky', 'soak', 'instantly', 'red', 'hot', 'touch', 'delivery', 'process', 'fine', 'recommend', 'skinsticky', 'hot', 'touch']",sticky soak instantly red hot touch delivery process fine recommend skinsticky hot touch,0.22916666666666669,positive
2,"my skin it’s so sensitive… my face and neck has allergy simptoms; itching, red… it was a tragedy.the scent it’s so goood.i had allergy",La Roche-Posay,"['neck', 'allergy', 'simptoms', 'itching', 'red', 'tragedy the', 'goood i', 'allergy']",neck allergy simptoms itching red tragedy the goood i allergy,0.0,neutral
2,would not buy again. i would have liked an product that was not open already.  it  makes me think it was used!why was the box opened?,La Roche-Posay,"['not', 'not']",not not,0.0,neutral
2,i'm a guy and did not expect this stuff to make me small like an old lady. i won't be buying this again.can't take the smell.,La Roche-Posay,"['guy', 'not', 'expect', 'lady', 'wo', 'nt', 'buying', 'again ca', 'nt']",guy not expect lady wo nt buying again ca nt,0.0,neutral
2,i can't get past the smell. i really wanted to give this a go. honestly it stinks!!!!stinks!,La Roche-Posay,"['nt', 'stinks', 'stinks']",nt stink stink,0.0,neutral
2,really did nothing... and for the nothing it was over priced... i was one of those duped thinking since it's more costly it works... i used an entire bottle i still continue with my fine lines and wrinkles... ladies we want smooth skin... and it's ok for that but not going to smooth out not even your finest lines.. smhexpensive moisturizer... nothing more.,La Roche-Posay,"['priced', 'duped', 'thinking', 'costly', 'entire', 'continue', 'fine', 'lines', 'wrinkles', 'ladies', 'smooth', 'not', 'smooth', 'not', 'finest', 'lines', 'smhexpensive']",priced duped thinking costly entire continue fine line wrinkle lady smooth not smooth not finest line smhexpensive,0.15416666666666667,positive
2,"my skin is oily and did not work, also was not good under sunscreen and make upnot for oily skin",La Roche-Posay,"['not', 'not', 'upnot']",not not upnot,0.0,neutral
2,wanted to love this but instantly turned off by the perfume smell. so not necessary.why do they add perfume smell?,La Roche-Posay,"['love', 'instantly', 'perfume', 'not', 'necessary why', 'add', 'perfume']",love instantly perfume not necessary why add perfume,0.16666666666666666,positive
2,"the first week i used this product my skin felt very smooth and hydrated, but the second week my skin  start to get break out and felt itchy. i stoped using this product for the moment, and maybe i’ll use it just once in a while to avoid the break out and also because i haven’t find good product that can hydrate my skin.not as good as i thought would be",La Roche-Posay,"['smooth', 'hydrated', 'start', 'break', 'itchy', 'stoped', 'moment', 'avoid', 'break', 'hydrate', 'skin not']",smooth hydrated start break itchy stoped moment avoid break hydrate skin not,0.4,positive
2,this product made my skin completely  breakout. i had multiple pimples for weeks. :(was hoping it would work,La Roche-Posay,"['completely', 'breakout', 'multiple', 'pimples', 'weeks', 'hoping']",completely breakout multiple pimple week hoping,0.05,positive
2,irritated my sensitive skin and did not moisturizeirritating,La Roche-Posay,"['irritated', 'not', 'moisturizeirritating']",irritated not moisturizeirritating,0.0,neutral
2,i really don’t like that their is fragrance in here. it’s to strong to use for me. returned.smell,La Roche-Posay,"['strong', 'returned smell']",strong returned smell,0.4333333333333333,positive
2,the box came open is the product safe to use???the box came open,La Roche-Posay,['safe'],safe,0.5,positive
2,product did not come sealed. i am in doubt about the quality.product did not come sealed,La Roche-Posay,"['not', 'sealed', 'doubt', 'quality product', 'not', 'sealed']",not sealed doubt quality product not sealed,0.0,neutral
2,"this is truly an amazing serum for dry skin. however, when i received my package was completely damaged. the box was completely wet because of the leaks bottle.great serum - but complete damaged package",La Roche-Posay,"['amazing', 'received', 'package', 'completely', 'damaged', 'completely', 'wet', 'leaks', 'bottle great', 'complete', 'damaged', 'package']",amazing received package completely damaged completely wet leak bottle great complete damaged package,0.30000000000000004,positive
2,"i really wanted to love this, but i couldn’t get past the fragrance. i’m not used to using products that have fragrance and it was just too overpowering for me. plus...it made my face a bit itchywhy fragrance?",La Roche-Posay,"['love', 'not', 'products', 'overpowering', 'itchywhy']",love not product overpowering itchywhy,0.5,positive
2,a bit concerned there was no plastic seal on the boxesno seal,La Roche-Posay,"['concerned', 'plastic', 'seal', 'boxesno', 'seal']",concerned plastic seal boxesno seal,0.0,neutral
2,"it leaves my skin feeling sticky and hasn't made any difference in skins appearance after using for over a month.  it smells nice, though?sticky, not effective",La Roche-Posay,"['leaves', 'sticky', 'nt', 'skins', 'appearance', 'smells', 'nice', 'sticky', 'not', 'effective']",leaf sticky nt skin appearance smell nice sticky not effective,0.15,positive
2,"didn't work for my skin, acne increased fast. otherwise, it is very moisturizingmade me breakout",La Roche-Posay,"['nt', 'increased', 'fast', 'moisturizingmade', 'breakout']",nt increased fast moisturizingmade breakout,0.2,positive
2,good product but not as expected.very thick serum .good product,La Roche-Posay,"['not', 'expected very']",not expected very,0.125,positive
2,myselfit takes a while to know,La Roche-Posay,"['myselfit', 'takes']",myselfit take,0.0,neutral
2,"the hyaluronic acid is as effective as claimed.  my wife's skin was tighter and more toned after application.  the reason for the two stars is that she broke out after three days of use.  this product was used on a person with dry skin with no history of acne.  la roche-posay, redesign the serum with non-comodogenic ingredients.acne factory",La Roche-Posay,"['hyaluronic', 'acid', 'effective', 'claimed', 'wife', 'tighter', 'toned', 'application', 'reason', 'stars', 'broke', 'days', 'person', 'history', 'rocheposay', 'redesign', 'noncomodogenic', 'ingredients acne', 'factory']",hyaluronic acid effective claimed wife tighter toned application reason star broke day person history rocheposay redesign noncomodogenic ingredients acne factory,0.6,positive
2,i bought this because i heard an a dermatologist say positive things about this serum.  i see no changes in my skin.i’m not sure it does anything,La Roche-Posay,"['heard', 'positive', 'skin i', 'not']",heard positive skin i not,0.22727272727272727,positive
1,i've been using cerave foaming facial cleanser for quite a while and loved it but something isn't right with this order.  upon opening i noticed it didn't have the normal sealer on it but thought nothing of it thinking maybe because i usually order 19oz. after running out of my old bottle i started to use new one and it's watery doesn't smell like cerave at all and i can't feel safe using this at all.  i don't know if this is a return that got sent out or what but something is definitely not right and when to do return and usually i can go to a ups drop spot but no giving me option to with this return so i actually will have to waste more money to travel to sent it back. very disappointedusually love the product but,CeraVe,"['loved', 'nt', 'nt', 'normal', 'sealer', 'thinking', 'running', 'watery', 'nt', 'nt', 'safe', 'nt', 'return', 'not', 'return', 'drop', 'spot', 'option', 'return', 'waste', 'money', 'travel', 'disappointedusually', 'love']",loved nt nt normal sealer thinking running watery nt nt safe nt return not return drop spot option return waste money travel disappointedusually love,0.33,positive
1,i will never purchase this item again. pump made of very cheap plastic and they will not replace it. i can't use it without a pump. threw it in the trash. very dissatisfied.broken pump that they will not replace,CeraVe,"['purchase', 'item', 'cheap', 'plastic', 'not', 'replace', 'nt', 'threw', 'trash', 'dissatisfied broken', 'not', 'replace']",purchase item cheap plastic not replace nt threw trash dissatisfied broken not replace,0.0,neutral
1,i didn’t check the ingredients before buying cerave foaming facial cleanser because i thought cerave was known to be a “clean ” brand. this product has two parabens in its ingredients list. back it goes. i won’t make that mistake again. i had been paraben-free for 15 years! cerave is way behind the times.parabens should be banned in the u. s.,CeraVe,"['check', 'ingredients', 'buying', 'clean', 'parabens', 'ingredients', 'list', 'mistake', 'parabenfree', 'times parabens', 'banned']",check ingredient buying clean parabens ingredient list mistake parabenfree times parabens banned,0.3666666666666667,positive
1,it does not foam !!!!!! it is more or less uselessthe product says “foaming facial cleaner” all comes out is a clear liquid,CeraVe,"['not', 'uselessthe', 'cleaner', 'liquid']",not uselessthe cleaner liquid,0.0,neutral
1,"this is supposed to be a foaming cleanser.  it does not foam.  it just dispenses a thick, clear liquid.  imagine if honey was clear.the fact that it does not perform as advertised, makes me regret ever purchasing it.does not foam",CeraVe,"['supposed', 'not', 'dispenses', 'liquid', 'imagine', 'honey', 'clear the', 'not', 'perform', 'advertised', 'regret', 'purchasing', 'it does', 'not']",supposed not dispenses liquid imagine honey clear the not perform advertised regret purchasing it does not,0.10000000000000002,positive
1,it broke me out and made my eye swell upcauses eye inflammation,CeraVe,"['broke', 'swell', 'upcauses', 'inflammation']",broke swell upcauses inflammation,0.0,neutral
1,the pump on this bottle doesn’t work.defective pump,CeraVe,['work defective'],work defective,0.0,neutral
2,"was looking for a product that would help me with oily face. tried it for days and product did not wash of oil off face. product ladders well but does clean fairly ok, but its not for oily skin like what it says. switching over to other product.did not take off oil off face",CeraVe,"['days', 'not', 'ladders', 'clean', 'not', 'switching', 'product did', 'not']",day not ladder clean not switching product did not,0.3666666666666667,positive
2,"i purchased this because i have really oily skin, and i love foaming cleansers.  it doesn’t foam at all, and my it doesn’t help with oil control at all.doesn’t deliver up to it’s description",CeraVe,"['love', 'cleansers', 'all doesn', 'deliver']",love cleanser all doesn deliver,0.5,positive
2,"was kinda drying and does have comedogenic ingredients, used this for 2 weeks and noticed breakouts.mehhh, have combo acne prone skin",CeraVe,"['kinda', 'comedogenic', 'ingredients', 'weeks', 'breakouts mehhh', 'combo', 'prone']",kinda comedogenic ingredient week breakouts mehhh combo prone,0.0,neutral
1,totally destroyed my skin.chemical burn,La Roche-Posay,"['totally', 'destroyed', 'skin chemical', 'burn']",totally destroyed skin chemical burn,0.0,neutral
1,"video player is loading.play videoplaymutecurrent time 0:00/duration 0:00loaded: 0%stream type liveseek to live, currently behind liveliveremaining time -0:00 1xplayback ratechapterschaptersdescriptionsdescriptions off, selectedcaptionscaptions and subtitles off, selectedaudio trackfullscreenthis is a modal window.


 el producto es bueno pero llego rotollego roto y sin el dispensador",La Roche-Posay,"['video', 'player', 'loading play', 'videoplaymutecurrent', 'stream', 'type', 'liveseek', 'live', 'liveliveremaining', 'ratechapterschaptersdescriptionsdescriptions', 'selectedcaptionscaptions', 'subtitles', 'selectedaudio', 'trackfullscreenthis', 'modal', 'window', 'el', 'producto', 'bueno', 'pero', 'llego', 'rotollego', 'roto', 'sin', 'el', 'dispensador']",video player loading play videoplaymutecurrent stream type liveseek live liveliveremaining ratechapterschaptersdescriptionsdescriptions selectedcaptionscaptions subtitle selectedaudio trackfullscreenthis modal window el producto bueno pero llego rotollego roto sin el dispensador,0.13636363636363635,positive
1,"i used this product because i read that it may be good for rosacea. i used it one night. the next morning my face was itchy, red and irritated. i do have sensitive skin, but i’ve never experienced this.red and irritated",La Roche-Posay,"['read', 'rosacea', 'itchy', 'red', 'irritated', 'experienced', 'this red', 'irritated']",read rosacea itchy red irritated experienced this red irritated,0.26666666666666666,positive
1,"i love this brand and use their other products but this one caused itching, redness and a reaction. more than once (i gave it a few chances).allergic reaction",La Roche-Posay,"['love', 'products', 'caused', 'itching', 'redness', 'reaction', 'chances', 'allergic', 'reaction']",love product caused itching redness reaction chance allergic reaction,0.5,positive
1,i’ve read so many good reviews about this product and saw some influencers advertising it so like why not?? my face got irritated and burned. i’ve only used it twice and this happened.. i wouldn’t recommend it!do not buy it!!,La Roche-Posay,"['read', 'reviews', 'influencers', 'advertising', 'not', 'irritated', 'burned', 'happened', 'recommend', 'not']",read review influencers advertising not irritated burned happened recommend not,0.0,neutral
1,"if i could give this product a zero, i would give a zero only used once and my daughter woke up with swollen, eyes, burning and hurting will never buy this product againzdo not use this",La Roche-Posay,"['daughter', 'woke', 'swollen', 'eyes', 'burning', 'hurting', 'againzdo', 'not']",daughter woke swollen eye burning hurting againzdo not,0.0,neutral
