Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,VADER Polarity Score,VADER Sentiment
4,"so far i like it, not much smell to it which is a plus.moisturizer",La Roche-Posay,"['not', 'plus moisturizer']",not plus moisturizer,0.0,neutral
4,this worked great on my dry skin. great value for the pricehydration,La Roche-Posay,['pricehydration'],pricehydration,0.0,neutral
4,la roche is la roshe.la roche-posay toleriane double repair face moisturizer,La Roche-Posay,"['roche', 'roshe la', 'rocheposay', 'toleriane', 'double', 'repair']",roche roshe la rocheposay toleriane double repair,0.0,neutral
4,"i really liked this moisturizer as a thick barrier on days that i felt i was drying out or had some dry patches around my chin. it does a good job of healing the area and making me feel moisturized. the only thing that's a bit strange is the packaging. it looks ""stretched out"" for the brand. as if it was printed on too large of a bottle. other than the actual packaging it's a great thick moisturizer. perhaps not for skin types that are more oily skin, since this does come on fairly thick.very thick and moisturizes well",La Roche-Posay,"['barrier', 'days', 'patches', 'chin', 'job', 'healing', 'strange', 'stretched', 'printed', 'actual', 'not', 'types', 'thick very']",barrier day patch chin job healing strange stretched printed actual not type thick very,-0.3182,negative
4,you can’t wear makeup on top it ruins it (the sunscreen) but other than that perfmositizing,La Roche-Posay,"['ruins', 'perfmositizing']",ruin perfmositizing,-0.5859,negative
4,i want to give 5 stars so bad bc this moisturizer probably works the best for me when it comes to how my skin looks/ feels but the only downside is if i apply it too close underneath my eyes it burns them a littleslight eye irritation,La Roche-Posay,"['stars', 'bad', 'bc', 'feels', 'downside', 'close', 'eyes', 'burns', 'littleslight', 'irritation']",star bad bc feel downside close eye burn littleslight irritation,-0.8316,negative
4,"i ended up returning this product due to the box being damaged, but the moisturizer is heavier and larger than expected. looks promising overall!box was damaged, but product looks promising",La Roche-Posay,"['returning', 'damaged', 'heavier', 'larger', 'expected', 'promising', 'damaged', 'promising']",returning damaged heavier larger expected promising damaged promising,-0.1027,negative
4,"i would give this 5 stars if the ingredients were cleaner but i will still continue to buy this product because i have yet to find a clean product that actually works without breaking me out. i tried organic argan oil, organic jojoba oil, organic shea butter and numerous all natural/organic mixtures. they either don’t fix my painfully dry skin or they cause me to break out from extremely clogged pores even when they say they’re non-comedogenic oils. within a few days of using this my skin was no longer painful and peeling and now that it’s been a month of using it i have very few clogged pores and virtually no breakouts (i do still get one hormonal pimple with my cycle). i do still get some blackheads but for me (37 years old) that’s just not the end of the world.i don’t exactly understand why this has sodium hydroxide in it. sodium hydroxide is the lye used for making soap and is caustic to the skin. i assume this is what causes the pilling people complain about in reviews. i noticed some pilling in the beginning and started using much less and that problem seemed to go away. you really only need to use a pea size amount.moisturized my chronic dry skin without breaking me out!",La Roche-Posay,"['stars', 'ingredients', 'cleaner', 'continue', 'clean', 'breaking', 'organic', 'argan', 'organic', 'jojoba', 'organic', 'shea', 'butter', 'numerous', 'naturalorganic', 'mixtures', 'painfully', 'break', 'extremely', 'clogged', 'pores', 'noncomedogenic', 'oils', 'days', 'painful', 'peeling', 'clogged', 'pores', 'virtually', 'breakouts', 'pimple', 'cycle', 'blackheads', 'not', 'world i', 'understand', 'sodium', 'hydroxide', 'sodium', 'hydroxide', 'lye', 'soap', 'caustic', 'assume', 'pilling', 'complain', 'reviews', 'pilling', 'pea', 'size', 'amount moisturized', 'chronic', 'breaking']",star ingredient cleaner continue clean breaking organic argan organic jojoba organic shea butter numerous naturalorganic mixture painfully break extremely clogged pore noncomedogenic oil day painful peeling clogged pore virtually breakout pimple cycle blackhead not world i understand sodium hydroxide sodium hydroxide lye soap caustic assume pilling complain review pilling pea size amount moisturized chronic breaking,-0.6597,negative
4,"i really like this product. however, if you're looking for skin repair, this isn't it. i might come back to this product once i repair my face (currently dealing with irritation and dryness).great moisturizer but no repair",La Roche-Posay,"['repair', 'nt', 'repair', 'dealing', 'irritation', 'dryness', 'repair']",repair nt repair dealing irritation dryness repair,-0.5106,negative
4,i like its non greasy feel but it stings the eyes.non greasy,La Roche-Posay,"['greasy', 'stings', 'eyes non', 'greasy']",greasy sting eyes non greasy,0.0,neutral
4,"good moisturizer, but i had to keep it well away from my eyes or my eyes would get irritated.  i prefer a product that i can use underneath my eyes too.good moisturizer for sensitive skin",La Roche-Posay,"['eyes', 'eyes', 'irritated', 'prefer', 'eyes', 'too good']",eye eye irritated prefer eye too good,-0.0258,negative
4,this product works for meworks,La Roche-Posay,['meworks'],meworks,0.0,neutral
4,"i have used for years. it does not irritate sensitive skin, fragrance free, goes on easily. does it work miracles. not really, but it is the best i have found.have used for years",La Roche-Posay,"['not', 'irritate', 'easily', 'miracles', 'not', 'found have']",not irritate easily miracle not found have,-0.4168,negative
4,it easily irritates my eyeskeep skin moisture,La Roche-Posay,"['easily', 'irritates', 'eyeskeep']",easily irritates eyeskeep,-0.0772,negative
4,this stuff is great and does what it's suppose to with no bad skin reaction !good stuff,La Roche-Posay,"['suppose', 'bad', 'reaction']",suppose bad reaction,-0.5423,negative
4,"moisturizing and helped a lot with dry, sensitive skin. wasn’t irritating at allgreat",La Roche-Posay,"['helped', 'irritating', 'allgreat']",helped irritating allgreat,-0.4588,negative
4,"i don't claim to know much about this stuff but i would like clarification: the type of alcohol they use in this, read below. is this not supposed to be on your face (eyes)? thank you.pharmacology and toxicologythere is limited data on the pharmacology and toxicology of tert-butanol in humans and other animals.[10] human exposure may occur due to fuel oxygenate metabolism. tert-butanol is poorly absorbed through skin but rapidly absorbed if inhaled or ingested. tert-butanol is irritating to skin or eyes. toxicity of single doses is usually low but high doses can produce a sedative or anesthetic effect.alcohol",La Roche-Posay,"['nt', 'claim', 'clarification', 'type', 'alcohol', 'read', 'not', 'supposed', 'eyes', 'you pharmacology', 'toxicologythere', 'limited', 'data', 'pharmacology', 'toxicology', 'tertbutanol', 'humans', 'animals', 'human', 'exposure', 'occur', 'fuel', 'oxygenate', 'metabolism', 'tertbutanol', 'absorbed', 'rapidly', 'absorbed', 'inhaled', 'ingested', 'tertbutanol', 'irritating', 'eyes', 'toxicity', 'single', 'doses', 'doses', 'produce', 'sedative', 'anesthetic', 'effect alcohol']",nt claim clarification type alcohol read not supposed eye you pharmacology toxicologythere limited data pharmacology toxicology tertbutanol human animal human exposure occur fuel oxygenate metabolism tertbutanol absorbed rapidly absorbed inhaled ingested tertbutanol irritating eye toxicity single dos dos produce sedative anesthetic effect alcohol,-0.5994,negative
4,"in terms of hydrating your skin, it’s a phenomenal moisturizer, however, when paired with other products it tends to pill. also if you put too much of the cream on your face it can flake off so be mindful of thathydrating but prone to pilling and flaking",La Roche-Posay,"['terms', 'phenomenal', 'paired', 'products', 'pill', 'flake', 'mindful', 'thathydrating', 'prone', 'pilling', 'flaking']",term phenomenal paired product pill flake mindful thathydrating prone pilling flaking,0.0,neutral
4,good qualityprice,La Roche-Posay,['qualityprice'],qualityprice,0.0,neutral
4,"this product is a great tool to incorporate more sunscreen into your life and the price is right. it does exactly what it says it does when it comes to moisture and i appreciate that it is unscented. i think its claims of being ""lightweight"" really all depends on your skin. i have combination skin, and this feels a little residue-y on my face and makes my pores appear larger. but nothing layering on a good primer after wouldn't fix. my major complaint is that it stings like mad if you sweat and it gets into your eyes, or if you're squinting to the point that you tear up and it seeps into your waterline. expect major discomfort for a few hours thereafter. i'll continue to use for the décolletage, but am still on the hunt to find that perfect spf moisturizer.does what it's meant to do but stings like mad if it gets in your eyes",La Roche-Posay,"['tool', 'incorporate', 'life', 'unscented', 'claims', 'lightweight', 'depends', 'combination', 'feels', 'residuey', 'pores', 'larger', 'layering', 'primer', 'nt', 'major', 'complaint', 'stings', 'mad', 'sweat', 'eyes', 'squinting', 'tear', 'seeps', 'waterline', 'expect', 'major', 'discomfort', 'hours', 'continue', 'dcolletage', 'hunt', 'perfect', 'moisturizer does', 'meant', 'stings', 'mad', 'eyes']",tool incorporate life unscented claim lightweight depends combination feel residuey pore larger layering primer nt major complaint sting mad sweat eye squinting tear seeps waterline expect major discomfort hour continue dcolletage hunt perfect moisturizer does meant sting mad eye,-0.7717,negative
4,has healed and hydrated my skin barrierskin barrier saver,La Roche-Posay,"['healed', 'hydrated', 'barrierskin', 'barrier', 'saver']",healed hydrated barrierskin barrier saver,-0.128,negative
4,"i have dry, sensitive skin with hormonal acne. i recently stopped taking oral acne medication and prescription retinol and of course my face reverted back to what it was. since using this product, and it's face wash counterpart, my face is almost normal and i don't need medication.my skin doesn't feel dry after using this product, but has started to peel since the temps have dropped so i've added another moisturizer to my routine. an acceptable trade off in my opinion, my acne was bad.this product also won't likely kill me according to ewg, so that's good.reduced hormonal acne",La Roche-Posay,"['stopped', 'oral', 'medication', 'prescription', 'reverted', 'counterpart', 'normal', 'nt', 'medication my', 'nt', 'peel', 'temps', 'dropped', 'acceptable', 'trade', 'opinion', 'bad this', 'wo', 'nt', 'kill', 'ewg', 'good reduced']",stopped oral medication prescription reverted counterpart normal nt medication my nt peel temp dropped acceptable trade opinion bad this wo nt kill ewg good reduced,-0.7096,negative
4,burns the eyes and looks shiny on the skinjust okay...,La Roche-Posay,"['burns', 'eyes', 'shiny', 'skinjust']",burn eye shiny skinjust,0.0,neutral
4,"there is slight white cast and it smells like sunscreen when you first put it on, but i stop noticing it after a few minsdoes what it’s supposed to",La Roche-Posay,"['slight', 'cast', 'smells', 'noticing', 'minsdoes', 'supposed']",slight cast smell noticing minsdoes supposed,0.0,neutral
4,"it’s unscented. it’s moisturizing, and has a sunscreen. it has everything i need.i’d order it again.",La Roche-Posay,"['unscented', 'need i']",unscented need i,0.0,neutral
4,"had dry skin for years. dry-ish climate. this product's results are not especially impressive. bit overpriced. it's non-greasy at least. but it leaves this white residue at the edges of my face i have to wipe off, even with no other products on.okay",La Roche-Posay,"['dryish', 'climate', 'not', 'impressive', 'overpriced', 'nongreasy', 'leaves', 'residue', 'edges', 'wipe', 'products', 'on okay']",dryish climate not impressive overpriced nongreasy leaf residue edge wipe product on okay,-0.2028,negative
4,"this product is great because it acts like sunscreen and feels like a moisturizer. it dries down, absorbs well without leaving any whiteness, and gives a glowy finish. the only reason i would give it 4 and not 5 stars is that it does ""pill"" or sometimes creates a weird shedding effect, but i blame this on any serums or products i've layered underneath and not on the product itself. the bottom line, it is a nice moisturizer/ sunscreen combo and is suitable for sensitive, easily irritated skin.high quality moisturizing sunscreen",La Roche-Posay,"['acts', 'feels', 'dries', 'absorbs', 'leaving', 'whiteness', 'glowy', 'finish', 'reason', 'not', 'stars', 'pill', 'creates', 'weird', 'shedding', 'blame', 'serums', 'products', 'layered', 'not', 'nice', 'combo', 'suitable', 'easily', 'irritated', 'skin high', 'quality']",act feel dry absorbs leaving whiteness glowy finish reason not star pill creates weird shedding blame serum product layered not nice combo suitable easily irritated skin high quality,-0.7812,negative
4,"this is actually a good moisturizer and makes my skin feel terrific. the one drawback is that it irritates my eyes tremendously. it doesn't appear to bother most other reviewers' eyes, but that is not the case for me so i would be careful if you decide to try this product. at this point, i am using it on the rest of my face, but not around my eyes. i'm not sure i will purchase it again which is unfortunate because i do like how it moisturizes the rest of my face.good moisturizer but irritates my eyes.",La Roche-Posay,"['terrific', 'drawback', 'irritates', 'eyes', 'tremendously', 'nt', 'bother', 'reviewers', 'eyes', 'not', 'careful', 'decide', 'rest', 'not', 'eyes', 'not', 'purchase', 'unfortunate', 'rest', 'face good', 'irritates', 'eyes']",terrific drawback irritates eye tremendously nt bother reviewer eye not careful decide rest not eye not purchase unfortunate rest face good irritates eye,-0.0109,negative
4,"i usually use a hyaluronic acid cream in the morning, but i sometimes want something a little different so i use this.a good alternative",La Roche-Posay,"['hyaluronic', 'acid', 'this a', 'alternative']",hyaluronic acid this a alternative,0.0,neutral
4,it is good and is not greasey. it was a smaller bottle than i thought it would be for the pricegood stuff,La Roche-Posay,"['not', 'greasey', 'pricegood']",not greasey pricegood,0.0,neutral
4,initially i was skeptical but it is the only skin care cream i will buy now. my skin feels soft & moistureed!!! worth every penny!!!what a difference!!!,La Roche-Posay,"['initially', 'skeptical', 'feels', 'soft', 'moistureed', 'worth', 'penny']",initially skeptical feel soft moistureed worth penny,-0.1027,negative
5,"i think this is the third review i've written on anything in my life, but i thought this review would be of help.if you have any kind of facial skin irritation, dryness, scrapes, or just general tiredness, this is the stuff you want.  the price looks insane, but after using just a dime size amount, your problems are gone the next morning.i had chafing on my eyes, eyelids, forehead, nose from an extreme work schedule of 6 days on with overtime, in a very nasty environment.  masks, gloves, particulate matter, and a general backside whoopin daily.  my eyes and skin started to crack and scab from the abuse.i got this stuff.  applied it at night after washing, and thought it didn't take much to apply.  also doesn't sting like most other under $10 products.  rubbed it into my eyelids- no burning.  it stayed where you put it.  so that was nice.but even nicer is that when i woke the next day, my face had healed.  no roughness, scratches, or abrasions to be found.  and beyond that, i even looked 'younger', if that's even a thing.  i don't particularly care about that part, but i do care about my body getting torn to shreds.  and this fixed it.so manly men out there, drop some coin on this if you are getting hit with skin damage on the regular.  this stuff works so well i'm almost afraid to see what's really in it.  and this is likely my last review for this decade.  thanks to the people that made it.  take care.heals without stinging",La Roche-Posay,"['written', 'life', 'help if', 'irritation', 'dryness', 'scrapes', 'tiredness', 'insane', 'dime', 'size', 'morning i', 'chafing', 'eyes', 'eyelids', 'forehead', 'nose', 'extreme', 'schedule', 'days', 'overtime', 'nasty', 'environment', 'masks', 'gloves', 'particulate', 'matter', 'backside', 'whoopin', 'eyes', 'crack', 'scab', 'abuse i', 'applied', 'washing', 'nt', 'nt', 'sting', 'products', 'rubbed', 'eyelids', 'burning', 'stayed', 'nice but', 'nicer', 'woke', 'healed', 'roughness', 'scratches', 'abrasions', 'looked', 'nt', 'torn', 'shreds', 'fixed', 'it so', 'manly', 'drop', 'coin', 'hit', 'damage', 'regular', 'afraid', 'decade', 'care heals', 'stinging']",written life help if irritation dryness scrape tiredness insane dime size morning i chafing eye eyelid forehead nose extreme schedule day overtime nasty environment mask glove particulate matter backside whoopin eye crack scab abuse i applied washing nt nt sting product rubbed eyelid burning stayed nice but nicer woke healed roughness scratch abrasion looked nt torn shred fixed it so manly drop coin hit damage regular afraid decade care heals stinging,-0.702,negative
5,"i have extremely frustrating skin with many issues. i have rosacea, prone to pimples, large pores, texture and random rashes that come and go from my rosacea. ive been very happy with my other moisturizer for the last few years until my rosacea went wild. and even tho it was fragrance free it was irritating my skin. so i did some research and this moisturizer by la roche posey came up and it’s a good price so i tried it. i’m very impressed. i’ve been using it for about 3 weeks and i hate to put it out in the world by my skin is looking better than it has in the last year. i will say, it isn’t a ‘glowy’ moisturizer, it doesn’t make you shiny. but it makes my skin very soft and it absorbs very well. it’s very creamy. if you have skin that gets irritated and is prone to break outs i think this is for you. my skin is happy for the first time in what feels like a long time.very nice",La Roche-Posay,"['extremely', 'frustrating', 'issues', 'rosacea', 'prone', 'pimples', 'pores', 'random', 'rashes', 'rosacea', 'happy', 'rosacea', 'wild', 'tho', 'irritating', 'roche', 'posey', 'impressed', 'weeks', 'hate', 'glowy', 'shiny', 'soft', 'absorbs', 'creamy', 'irritated', 'prone', 'break', 'outs', 'happy', 'feels', 'time very', 'nice']",extremely frustrating issue rosacea prone pimple pore random rash rosacea happy rosacea wild tho irritating roche posey impressed week hate glowy shiny soft absorbs creamy irritated prone break out happy feel time very nice,-0.25,negative
5,"this is a staple in my facial routine. this is so light weight, the scent is not overbearing and works well with combination skin. it doesn’t make my face too oily it just moisturizes itperfectly. it goes well underneath my make uplight weight",La Roche-Posay,"['staple', 'light', 'weight', 'not', 'overbearing', 'combination', 'itperfectly', 'uplight', 'weight']",staple light weight not overbearing combination itperfectly uplight weight,0.0,neutral
5,"i would consider myself to have fairly sensitive skin, and this did not irritate it at all. did not leave a white cast and is a pretty light formula, didn’t feel thick/heavy going on.doesn’t leave white cast",La Roche-Posay,"['not', 'irritate', 'not', 'cast', 'pretty', 'light', 'formula', 'thickheavy', 'on doesn', 'cast']",not irritate not cast pretty light formula thickheavy on doesn cast,-0.0762,negative
5,"i have used this moisturizer at night now for two weeks, along with the moisturizer with sunscreen in the morning, and my skin has never felt better or looked better. gives my skin so much moisture.skin changing",La Roche-Posay,"['weeks', 'looked', 'moisture skin', 'changing']",week looked moisture skin changing,0.0,neutral
5,"feels really good on your skin, very hydratingperfect cream!",La Roche-Posay,"['feels', 'hydratingperfect']",feel hydratingperfect,0.0,neutral
5,i appreciate how this hydrates my skinlight and refreshing,La Roche-Posay,"['hydrates', 'skinlight', 'refreshing']",hydrate skinlight refreshing,0.0,neutral
5,my go to face moisturizer always🥰very good,La Roche-Posay,['alwaysvery'],alwaysvery,0.0,neutral
5,"my typical moisturizer was discontinued and i’ve been using it forever. i tried a few before this one and this is definitely the best. great texture, great valueloving this",La Roche-Posay,"['typical', 'discontinued', 'valueloving']",typical discontinued valueloving,0.0,neutral
5,my face is so dry especially in the winter. this stuff works so good and feels like nothing on the skin!the best,La Roche-Posay,"['winter', 'feels']",winter feel,0.0,neutral
5,"i've been looking for a product to replace my expensive pca face wash and moisturizer.  i have sensitive skin, so i was worried about looking for something new. after reading all the reviews and doing research, i tried it. it's great! it hydrates my face without irritating it. i'm pleased about this purchase.packed with moisture",La Roche-Posay,"['replace', 'expensive', 'pca', 'worried', 'reading', 'reviews', 'hydrates', 'irritating', 'pleased', 'purchase packed']",replace expensive pca worried reading review hydrate irritating pleased purchase packed,-0.3182,negative
5,it is greatgreat moisturizer,La Roche-Posay,['greatgreat'],greatgreat,0.0,neutral
5,"does exactly what it says it will.  mild fragrance (really no fragrance), moisturizing, and clearly has some really good ingredients that go beyond just moisturizing.a little goes a long way, so imo, a very good value as well.  i am sold.the best",La Roche-Posay,"['mild', 'ingredients', 'moisturizing a', 'imo', 'sold the']",mild ingredient moisturizing a imo sold the,0.0,neutral
5,i see there is less ounces in this tube since i last bought it. and the price is higher for less.less for more.,La Roche-Posay,"['ounces', 'less less']",ounce less less,0.0,neutral
5,buy it just do it thank me lateralways a classic,La Roche-Posay,"['lateralways', 'classic']",lateralways classic,0.0,neutral
5,ive been using this product since last year. it doesnt irritate my skin. it is not greasyvery good,La Roche-Posay,"['irritate', 'not', 'greasyvery']",irritate not greasyvery,-0.4215,negative
5,makes my face very softapplies very nicelynice 👍,La Roche-Posay,"['softapplies', 'nicelynice']",softapplies nicelynice,0.0,neutral
4,"really like this serum, only negative is if i apply before going outside in heat/sun my face sweats so much and need to constantly wipe face (i assume until it’s gone sadly)lightweight good serum",CeraVe,"['negative', 'heatsun', 'sweats', 'constantly', 'wipe', 'assume', 'sadly', 'lightweight']",negative heatsun sweat constantly wipe assume sadly lightweight,-0.7579,negative
4,i’ve used it before but i’m using it again and it broke me out… i could say it honestly depends on your age and skin type bcs i’m a freshman in college and i’ve been going through it.varies,CeraVe,"['broke', 'depends', 'type', 'bcs', 'freshman', 'college', 'it varies']",broke depends type bcs freshman college it varies,-0.4215,negative
4,"my 12 years son is using it, help a lot for his dry skineffect on skin",CeraVe,"['son', 'skineffect']",son skineffect,0.0,neutral
4,felt really good on face but haven't seen results after using for a month.  am out but probably will buy again and use for at least a couple more monthsfelt good on my face,CeraVe,"['nt', 'couple', 'monthsfelt']",nt couple monthsfelt,0.0,neutral
4,"it is different than my usual serum that is clear, but it is cheaper and does the job. will buy again.different but i like it",CeraVe,"['usual', 'cheaper', 'job', 'again different']",usual cheaper job again different,0.0,neutral
4,works well but my bottle came half empty. it was sealed so i guess that just the way they sell it. for the price that disappointing you get half.works well but..,CeraVe,"['sealed', 'guess', 'sell', 'disappointing', 'half works']",sealed guess sell disappointing half works,-0.4939,negative
4,"the media could not be loaded.
                



 i really like the product and the brand so i buy cerave for almost all of my skin care! it really helped me with my acne and dry skin problems. however, this new purchase is quite odd cause the consistency of the serum is different from the usual and i am not sure if it’s normal but i really don’t think it is. does anyone here experience the same? thanks!i like it but..",CeraVe,"['media', 'not', 'loaded', 'helped', 'purchase', 'odd', 'consistency', 'usual', 'not', 'normal', 'experience']",medium not loaded helped purchase odd consistency usual not normal experience,-0.3182,negative
4,this is a cream not a serum.not a serum,CeraVe,"['not', 'serum not']",not serum not,0.0,neutral
4,used for discolored feet and legs. quite effective in reducing color and skin tightness. scent is minimal but not pleasant to me.good as directed.,CeraVe,"['discolored', 'feet', 'legs', 'effective', 'reducing', 'color', 'tightness', 'minimal', 'not', 'pleasant', 'me good', 'directed']",discolored foot leg effective reducing color tightness minimal not pleasant me good directed,-0.2519,negative
4,"this product works well enough, no complaints.helps with rosella",CeraVe,"['complaints helps', 'rosella']",complaints helps rosella,-0.0258,negative
4,this arrived in good condition but when it came time to use it i noticed that it looked off. it looks like clumps in water. looking at other reviews this has happened to other people so if you buy this just know that your product may come looking strange.came in good condition but.....,CeraVe,"['arrived', 'condition', 'looked', 'clumps', 'water', 'reviews', 'happened', 'strange came', 'condition']",arrived condition looked clump water review happened strange came condition,-0.2023,negative
4,"i think this serum is a good product, however, in my case and for my skin type it leaves my skin a bit too oily and the size is littleit’s a good night cream",CeraVe,"['type', 'leaves', 'size', 'littleit']",type leaf size littleit,0.0,neutral
4,rather expensive...we will see how it works!fast delivery...,CeraVe,"['expensive', 'fast', 'delivery']",expensive fast delivery,0.0,neutral
4,"this is a night cream only for me as it is not matte. it moisturizes beautifully, soaks in quickly, feels good, is not greasy to the touch and a little goes a long way! love it and i am extra sensitive/fair.night cream for me",CeraVe,"['not', 'matte', 'beautifully', 'soaks', 'feels', 'not', 'greasy', 'touch', 'love', 'extra', 'sensitivefair night']",not matte beautifully soak feel not greasy touch love extra sensitivefair night,-0.7481,negative
4,"i generally like this product (and all cerave items), but about 10 - 20% have faulty pumps that don't dispense the lotion.  this particular one - hydrating hyaluronic acid serum - doesn't have a way to remove the top to get the product out any other way.unfortunately for me, i buy several at a time and by the time i get through them, i've missed the window to return the broken one.good product, faulty packaging",CeraVe,"['items', 'faulty', 'pumps', 'nt', 'dispense', 'hyaluronic', 'acid', 'nt', 'remove', 'way unfortunately', 'missed', 'window', 'return', 'broken', 'one good', 'faulty']",item faulty pump nt dispense hyaluronic acid nt remove way unfortunately missed window return broken one good faulty,-0.8126,negative
4,"it does it's job. i have porcelain sensitive combination acne prone skin. it doesn't irritate or cause breakouts. it soothes my dry skin but doesn't make it feel oily. it's already helping with wrinkles, sagging and discoloration (scars). the smell is barely there if at all, which is great. i gave it 4 stars because it can rub off around the mouth after its dried (put on alone after washing skin).it works...",CeraVe,"['job', 'porcelain', 'combination', 'prone', 'nt', 'irritate', 'breakouts', 'soothes', 'nt', 'helping', 'wrinkles', 'sagging', 'discoloration', 'scars', 'barely', 'stars', 'mouth', 'dried', 'washing']",job porcelain combination prone nt irritate breakout soothes nt helping wrinkle sagging discoloration scar barely star mouth dried washing,-0.1531,negative
4,i found it to be drying.drying,CeraVe,['drying drying'],drying drying,0.0,neutral
4,this is my wife’s product and reviewit’s light weight yet moisturizing  not stickyshould come in a bigger bottleeffective,CeraVe,"['wife', 'reviewit', 'light', 'weight', 'not', 'stickyshould', 'bigger', 'bottleeffective']",wife reviewit light weight not stickyshould bigger bottleeffective,0.0,neutral
4,"purchased this product to help firm skin, having only been using a few weeks but will continue to use.will purchase again",CeraVe,"['firm', 'weeks', 'continue', 'use will', 'purchase']",firm week continue use will purchase,0.0,neutral
4,would not recommend to use on the daily for oily skin types thoughpretty good,CeraVe,"['not', 'recommend', 'types', 'thoughpretty']",not recommend type thoughpretty,-0.2755,negative
4,"i like this company. also, i believe this very item has really helped my skin. however, like so many things in life you need to be consistent if you want to see how it will affect your skin. i do have a concern, and that is how much do i use? i’m not clear if it should be around 1 pump or 5 pumps?quality",CeraVe,"['company', 'item', 'helped', 'life', 'consistent', 'affect', 'concern', 'not', 'pumps', 'quality']",company item helped life consistent affect concern not pump quality,0.0,neutral
4,"i would have rated this product a 5 out of 5, except the 2 pack of this serum looked like it had already been opened. very disappointing. does quality control even exist anymore??great serum/cream, terrible packaging by seller",CeraVe,"['rated', 'pack', 'looked', 'disappointing', 'quality', 'exist', 'serumcream', 'terrible', 'seller']",rated pack looked disappointing quality exist serumcream terrible seller,-0.743,negative
4,there was no pickup tube to get the lotion to pump it out of the container.no pick up tube,CeraVe,"['pickup', 'container no', 'pick']",pickup container no pick,-0.296,negative
4,no scent so that is good for me.works as stated.,CeraVe,"['me works', 'stated']",me works stated,0.0,neutral
4,"this is a good product, it's just a little small for the pricesmaller than i thought",CeraVe,['pricesmaller'],pricesmaller,0.0,neutral
4,lower the price pleasegreat but pricey,CeraVe,"['pleasegreat', 'pricey']",pleasegreat pricey,0.0,neutral
4,it's a good moisturizer. not sure if it helps with hydration much though. nice but didn't rock my world. good travel size.nice,CeraVe,"['not', 'helps', 'hydration', 'nice', 'nt', 'rock', 'travel', 'size nice']",not help hydration nice nt rock travel size nice,-0.7115,negative
4,liked the product but the amount you get for your money is too high.effectiveness,CeraVe,"['money', 'high effectiveness']",money high effectiveness,0.0,neutral
4,it's a good face cream.quality,CeraVe,['cream quality'],cream quality,0.0,neutral
4,"it’s good. seems like it could do moregood, not as great as other cerave products",CeraVe,"['moregood', 'not', 'products']",moregood not product,0.0,neutral
4,"more of a cream/gel than a serum. i like it, it's moisturizing and lightweight but i wouldn't say it's a serum.moisturizing, lightweight, not a serum though",CeraVe,"['creamgel', 'lightweight', 'nt', 'serum moisturizing', 'lightweight', 'not']",creamgel lightweight nt serum moisturizing lightweight not,0.0,neutral
4,"overall, i like so far. i wear a moisturizer over as this isn’t a true moisturizer, which works for me. may not for others. time will tell if it works on fine lines.happy so far...",CeraVe,"['true', 'not', 'fine', 'lines happy']",true not fine lines happy,-0.1999,negative
4,"after using the serum for 2.5 wks, i can see a little difference in my skin's appearance. lines are not gone but do seem less definedimproved skin appearance",CeraVe,"[' ', 'wks', 'appearance', 'lines', 'not', 'definedimproved', 'appearance']",  wks appearance line not definedimproved appearance,0.0,neutral
4,great product! i use as first layer of hydration and it definitely gets the job done!will buy again!,CeraVe,"['layer', 'hydration', 'job']",layer hydration job,0.0,neutral
4,for my face and my body and i really like how it moisturizes.how good it is for my skin,CeraVe,['moisturizes how'],moisturizes how,0.0,neutral
4,i like it. would buy againgreat,CeraVe,['againgreat'],againgreat,0.0,neutral
5,"if you scroll social media, you have heard of this brand. i started using this product a year ago at 34.when i go time without it, my skin's wrinkles are more pronounced. this product locks in the moisture that my skin so desperately need. i cannot recommend it enough.dermatologist recommended",CeraVe,"['scroll', 'social', 'media', 'heard', ' when', 'wrinkles', 'pronounced', 'locks', 'desperately', 'not', 'recommend', 'enough dermatologist', 'recommended']",scroll social medium heard  when wrinkle pronounced lock desperately not recommend enough dermatologist recommended,-0.4423,negative
5,i liked it but i gave it to my brother because he needed it moregood,CeraVe,"['brother', 'moregood']",brother moregood,0.0,neutral
5,i like the fact that it's not heavyworks great,CeraVe,"['not', 'heavyworks']",not heavyworks,0.0,neutral
5,i see a difference and i’ve been using it for about a monthanother great product buy neutrogena,CeraVe,"['monthanother', 'neutrogena']",monthanother neutrogena,0.0,neutral
5,use this as part of my morning routine right out of the shower. follow with cereve daily moisturizer.daily use,CeraVe,"['shower', 'follow', 'cereve', 'moisturizer daily']",shower follow cereve moisturizer daily,0.0,neutral
5,"since this is a cerave moisturizer, it's not surprising that this product is a great moisturizer.  it goes on smooth and creamy and is not sticky.  i rate unscented as a great scent, as i find scents irritating.  my skin is dry and it really soaks this up.  i like it a lot and use it daily.very moisturizing",CeraVe,"['not', 'surprising', 'smooth', 'creamy', 'not', 'sticky', 'rate', 'unscented', 'scents', 'irritating', 'soaks', 'daily very']",not surprising smooth creamy not sticky rate unscented scent irritating soak daily very,-0.5878,negative
5,great for the pricegreat for the price,CeraVe,['pricegreat'],pricegreat,0.0,neutral
